"Review" "Review_rating"
"MG Hector is a brilliant car. MG Hector also knew as internet car is a car with a lot of features as well a big size than Kia seltos. Hector is a good family car according to me. So if anyone wants to buy a good family car, then MG hector is the best choice. 
Read More" 5
"Bought MG Hector over compass because of its specifications,within my price range & it offers the same power as a compass.

Cons -(small tyres, the suspension on the soft side so there is lack of high-speed stability)

Pros -(looks, connectivity, steering setup it feels like driving a small car, huge moonroof ) fiat Multijet engine with good mid-ra...Read More" 5
"I got my MG Hector Diesel Sharp on 1st August 2019 and I have driven for 2000 km. Overall car is great it has good road presence, pickup Is good, the turbo kicks in around 1500 rpm. I haven't experienced body roll as I have not cut any sharp corners yet. The screen is a bit slow. They need to improve the response time of the screen, also still wait...Read More" 5
"The MG Hector looks good and is tempting to buy as it offers a lot of great features at a significantly low price but the car has a severe problem which consumers may not come across very soon but some or the other day they may face many problems. The car's clutch plates are burning off.
Read More" 1
"MG Hector is an amazing car which is loaded with full of features. The car has awesome looks, DCT(dual-clutch transmission) is very smooth. This car has amazing safety features and strong built quality. The only drawback is its mileage, it is giving 7-8 in city and 11-12 on highways.
Read More" 5
"MG Hector is one of the best Vehicle, riding this vehicle made me feel of need for speed Most wanted. The big console makes riding more comfortable and convenient. That \"Hello MG\" feature just took up my heart. One from Starting to end, that touch panel, console, and each thing is worth buying. It's like Gem in a budget range.
Read More" 5
"MG Hector is the best selling car as it has reached about 21 thousand bookings in India and is India's first internet car. This is my favourite car as it consists of my favourite features like a sunroof and responds to my speaking. It is good as it has options of petrol and diesel and gives better mileage. It has a big boot space and is my favourit...Read More" 5
"M.G. had recently entered the Indian markets and became the most popular company in less time. The features are given in the MG Hector are the best features than any other cars according to price and type. It is having bold look and also having the sporty interiors. The concept of the panoramic sunroof is good and having the biggest touchscreen.
Read More" 5
"The design is awesome for MG Hector.This car comes with a panoramic sunroof which gives a feel as if you are sitting in a premium SUV. The internet, voice commands, and the 10inch touch screen are too good.
Read More" 5
"Took a test drive of MG Hector. The driving experience was ok. Actual AC controller is what a customer likes because voice command is not upto the mark. Camera clarity was awful. Seemed like a gimmick. Comfort level was good. But this car comes with offers which Indian customer loves. 
Read More" 3
"MG Hector is a Premium Car. The finish, the performance all look top-notch. It has Revolutionized the future car concept and has set a benchmark of how cars should be. At a great price, one shares great Specifications. 
Read More" 5
"MG Hector is a Revolution of the Indian car market true Combination of technology and Performance. I like the way car has been responds your Commands. This is truly impressive, I must say that is the Winner of the Segment. Everything got perfect exterior and interior both look good, especially interior good quality of material Used by MG. I must sa...Read More" 4
